"iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_name","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC","IR","gene_id_from_gtf","gene_name_from_gtf","oId","cmp_ref","class_code","gene_name_original","is_novel_pacbio"
"isoComp_00000554","geneComp_00000101","TCONS_00000795","XLOC_000180","H_minus","H_plus","CENPS-CORT","unknown","unknown",7.00023752617576,7.98423861407671,6.01623643827482,1.51153659003702,0.637358937598212,-0.40770335741465,,1.17603385845339,1.7245388044867,0.627528912420089,0.394158392063825,0.0273271417351043,-1.44398944056396,,0.15905,0.212433333333333,0.105666666666667,-0.106766666666667,0.000179389576570717,0.000179389576570717,FALSE,0,"XLOC_000180","CENPS-CORT","ENST00000602787.6","ENST00000602787.6","=","XLOC_000180",FALSE
"isoComp_00000556","geneComp_00000101","TCONS_00000797","XLOC_000180","H_minus","H_plus","CENPS","unknown","unknown",7.00023752617576,7.98423861407671,6.01623643827482,1.51153659003702,0.637358937598212,-0.40770335741465,,1.27478309638465,1.38085449617636,1.16871169659295,0.0947053866738135,0.102306571720147,-0.238760610813473,,0.188183333333333,0.181333333333333,0.195033333333333,0.0137,1,0.000179389576570717,TRUE,0,"XLOC_000180","CENPS","ENST00000477755.1","ENST00000477755.1","=","XLOC_000180",FALSE
"isoComp_00000559","geneComp_00000101","TCONS_00000800","XLOC_000180","H_minus","H_plus","CENPS-CORT","unknown","unknown",7.00023752617576,7.98423861407671,6.01623643827482,1.51153659003702,0.637358937598212,-0.40770335741465,,0.140393005176298,0.0633977416075324,0.217388268745064,0.0255390013887412,0.0343857952568552,1.63135024740745,,0.0214666666666667,0.00723333333333333,0.0357,0.0284666666666667,0.403745156282949,0.000179389576570717,FALSE,0,"XLOC_000180","CENPS-CORT","ENST00000465026.1","ENST00000465026.1","=","XLOC_000180",FALSE
"isoComp_00000562","geneComp_00000101","TCONS_00027309","XLOC_000180","H_minus","H_plus","CENPS-CORT","unknown","unknown",7.00023752617576,7.98423861407671,6.01623643827482,1.51153659003702,0.637358937598212,-0.40770335741465,,0.359025175584834,0.395895746280452,0.322154604889215,0.208623543312608,0.102426356792539,-0.289254305276746,,0.04695,0.0427666666666667,0.0511333333333333,0.00836666666666667,1,0.000179389576570717,,0,"XLOC_000180","CENPS-CORT","PB.68.1","ENST00000602787.6","j","XLOC_000180",TRUE
"isoComp_00001146","geneComp_00000190","TCONS_00001611","XLOC_000377","H_minus","H_plus","PNRC2","unknown","unknown",115.049587602204,103.713044214437,126.386130989972,0.560172706018282,12.7978921059022,0.285215848783422,,4.89015715123511,3.58016285580526,6.20015144666496,0.0266615927885199,0.984868846339946,0.790579163211321,,0.0415,0.0345333333333333,0.0484666666666667,0.0139333333333333,0.837611609080012,4.47707856888866e-16,FALSE,1,"XLOC_000377","PNRC2","ENST00000374468.1","ENST00000374468.1","=","XLOC_000377",FALSE
"isoComp_00001147","geneComp_00000190","TCONS_00001612","XLOC_000377","H_minus","H_plus","PNRC2","unknown","unknown",115.049587602204,103.713044214437,126.386130989972,0.560172706018282,12.7978921059022,0.285215848783422,,78.9597538238099,59.0229137685442,98.8965938790755,2.70682872622672,11.9451927767722,0.744547152786297,,0.6741,0.568866666666667,0.779333333333333,0.210466666666667,0.0832956546851476,4.47707856888866e-16,FALSE,1,"XLOC_000377","PNRC2","PB.158.2","ENST00000334351.8","=","XLOC_000377",TRUE
"isoComp_00001148","geneComp_00000190","TCONS_00001613","XLOC_000377","H_minus","H_plus","PNRC2","unknown","unknown",115.049587602204,103.713044214437,126.386130989972,0.560172706018282,12.7978921059022,0.285215848783422,,11.9753074354031,21.8411308494404,2.10948402136578,2.93004461457726,0.0763411467555569,-3.36592294947843,,0.1139,0.210866666666667,0.0169333333333333,-0.193933333333333,4.47707856888866e-16,4.47707856888866e-16,FALSE,0,"XLOC_000377","PNRC2","PB.120.6","ENST00000579103.1","=","XLOC_000377",TRUE
"isoComp_00001149","geneComp_00000190","TCONS_00021555","XLOC_000377","H_minus","H_plus","PNRC2","unknown","unknown",115.049587602204,103.713044214437,126.386130989972,0.560172706018282,12.7978921059022,0.285215848783422,,18.1782462447862,18.8651793027373,17.491313186835,0.559866896277025,0.34168844590021,-0.109027172482777,,0.16185,0.181833333333333,0.141866666666667,-0.0399666666666667,0.797780938771775,4.47707856888866e-16,FALSE,0,"XLOC_000377","PNRC2","PB.128.3","ENST00000647887.1","j","XLOC_000377",TRUE
"isoComp_00001340","geneComp_00000221","TCONS_00001813","XLOC_000426","H_minus","H_plus","DHDDS","unknown","unknown",20.8321731553314,21.4860191320638,20.178327178599,1.31139856413035,0.517337870217597,-0.0905481377799159,,5.97294243726781,3.02799615483455,8.91788871970107,0.113138319465127,0.965577207764359,1.5551990011937,,0.290883333333333,0.141333333333333,0.440433333333333,0.2991,0.01161825730616,0.01161825730616,FALSE,1,"XLOC_000426","DHDDS","ENST00000236342.12","ENST00000236342.12","=","XLOC_000426",FALSE
"isoComp_00001342","geneComp_00000221","TCONS_00001816","XLOC_000426","H_minus","H_plus","DHDDS","unknown","unknown",20.8321731553314,21.4860191320638,20.178327178599,1.31139856413035,0.517337870217597,-0.0905481377799159,,0.649779621900603,0.760246360349062,0.539312883452143,0.259817877533914,0.112566692839961,-0.487691831227542,,0.03035,0.0342,0.0265,-0.0077,1,0.01161825730616,FALSE,1,"XLOC_000426","DHDDS","ENST00000525682.6","ENST00000525682.6","=","XLOC_000426",FALSE
"isoComp_00001343","geneComp_00000221","TCONS_00001818","XLOC_000426","H_minus","H_plus","DHDDS","unknown","unknown",20.8321731553314,21.4860191320638,20.178327178599,1.31139856413035,0.517337870217597,-0.0905481377799159,,1.36880044791892,1.48315305336102,1.25444784247682,0.16384630672712,0.157965595278174,-0.239854526149732,,0.0665166666666667,0.0704333333333333,0.0626,-0.00783333333333333,1,0.01161825730616,FALSE,1,"XLOC_000426","DHDDS","PB.257.2","ENST00000374185.7","=","XLOC_000426",TRUE
"isoComp_00001346","geneComp_00000221","TCONS_00001822","XLOC_000426","H_minus","H_plus","DHDDS","unknown","unknown",20.8321731553314,21.4860191320638,20.178327178599,1.31139856413035,0.517337870217597,-0.0905481377799159,,0.626960907684843,0.805768426731055,0.448153388638631,0.180417076954206,0.0161520558108154,-0.832328980571304,,0.0304833333333333,0.0387666666666667,0.0222,-0.0165666666666667,0.908609695626972,0.01161825730616,TRUE,2,"XLOC_000426","DHDDS","ENST00000531312.5","ENST00000531312.5","=","XLOC_000426",FALSE
"isoComp_00001347","geneComp_00000221","TCONS_00001823","XLOC_000426","H_minus","H_plus","DHDDS","unknown","unknown",20.8321731553314,21.4860191320638,20.178327178599,1.31139856413035,0.517337870217597,-0.0905481377799159,,0.281618988581622,0.154019040305722,0.409218936857522,0.00235215654686381,0.259744706904293,1.35384058623664,,0.0134666666666667,0.00723333333333333,0.0197,0.0124666666666667,1,0.01161825730616,TRUE,1,"XLOC_000426","DHDDS","ENST00000525165.5","ENST00000525165.5","=","XLOC_000426",FALSE
"isoComp_00001353","geneComp_00000221","TCONS_00001834","XLOC_000426","H_minus","H_plus","DHDDS","unknown","unknown",20.8321731553314,21.4860191320638,20.178327178599,1.31139856413035,0.517337870217597,-0.0905481377799159,,0.373061016142082,0.466784498249675,0.27933753403449,0.289906983195591,0.117405648657026,-0.720583842409412,,0.0185166666666667,0.0234333333333333,0.0136,-0.00983333333333333,1,0.01161825730616,FALSE,1,"XLOC_000426","DHDDS","ENST00000431933.5","ENST00000431933.5","=","XLOC_000426",FALSE
"isoComp_00001354","geneComp_00000221","TCONS_00001835","XLOC_000426","H_minus","H_plus","DHDDS","unknown","unknown",20.8321731553314,21.4860191320638,20.178327178599,1.31139856413035,0.517337870217597,-0.0905481377799159,,0.738044464737941,0.734504401330615,0.741584528145267,0.0178274453376199,0.148872364587674,0.0136549905529762,,0.0357333333333333,0.0343333333333333,0.0371333333333333,0.0028,1,0.01161825730616,FALSE,0,"XLOC_000426","DHDDS","ENST00000416052.1","ENST00000416052.1","=","XLOC_000426",FALSE
"isoComp_00001355","geneComp_00000221","TCONS_00021571","XLOC_000426","H_minus","H_plus","DHDDS","unknown","unknown",20.8321731553314,21.4860191320638,20.178327178599,1.31139856413035,0.517337870217597,-0.0905481377799159,,0.591072448664874,0.500364981618606,0.681779915711142,0.0826540249752418,0.269455048830005,0.438783786022159,,0.0287,0.0230333333333333,0.0343666666666667,0.0113333333333333,1,0.01161825730616,FALSE,2,"XLOC_000426","DHDDS","PB.154.3","ENST00000434391.6","j","XLOC_000426",TRUE
"isoComp_00001356","geneComp_00000221","TCONS_00021572","XLOC_000426","H_minus","H_plus","DHDDS","unknown","unknown",20.8321731553314,21.4860191320638,20.178327178599,1.31139856413035,0.517337870217597,-0.0905481377799159,,2.90170550673797,3.00318163821877,2.80022937525716,0.247734482157325,0.116676465359532,-0.100599752701516,,0.140433333333333,0.142166666666667,0.1387,-0.00346666666666667,1,0.01161825730616,FALSE,1,"XLOC_000426","DHDDS","PB.257.4","ENST00000434391.6","j","XLOC_000426",TRUE
"isoComp_00001359","geneComp_00000221","TCONS_00021576","XLOC_000426","H_minus","H_plus","DHDDS","unknown","unknown",20.8321731553314,21.4860191320638,20.178327178599,1.31139856413035,0.517337870217597,-0.0905481377799159,,4.9846328633147,8.09634233851913,1.87292338811028,0.99337683916769,0.713199840421435,-2.10607680189872,,0.234216666666667,0.374033333333333,0.0944,-0.279633333333333,0.202456282601051,0.01161825730616,FALSE,1,"XLOC_000426","DHDDS","PB.257.5","ENST00000236342.12","c","XLOC_000426",TRUE
"isoComp_00001361","geneComp_00000221","TCONS_00024377","XLOC_000426","H_minus","H_plus","DHDDS","unknown","unknown",20.8321731553314,21.4860191320638,20.178327178599,1.31139856413035,0.517337870217597,-0.0905481377799159,,0.778532716705256,0.91650205352221,0.640563379888303,0.454195653601783,0.153953802795646,-0.510104558296664,,0.0362666666666667,0.0404333333333333,0.0321,-0.00833333333333334,1,0.01161825730616,FALSE,2,"XLOC_000426","DHDDS","PB.257.3","ENST00000434391.6","j","XLOC_000426",TRUE
"isoComp_00001422","geneComp_00000225","TCONS_00001887","XLOC_000432","H_minus","H_plus","PIGV","unknown","unknown",9.51131799615948,8.17150371581172,10.8511322765072,0.393580499040902,0.329396809081117,0.408736580262036,,1.81991244722703,1.58968767474672,2.05013721970735,0.245181462545646,0.0257034879308358,0.364950175486999,,0.190966666666667,0.192533333333333,0.1894,-0.00313333333333335,1,0.0371959141217356,FALSE,0,"XLOC_000432","PIGV","ENST00000686655.1","ENST00000686655.1","=","XLOC_000432",FALSE
"isoComp_00001423","geneComp_00000225","TCONS_00001888","XLOC_000432","H_minus","H_plus","PIGV","unknown","unknown",9.51131799615948,8.17150371581172,10.8511322765072,0.393580499040902,0.329396809081117,0.408736580262036,,0.128787252666909,0,0.257574505333818,0,0.000279875725732368,4.74186875652939,,0.0119,0,0.0238,0.0238,0.907831427572433,0.0371959141217356,FALSE,0,"XLOC_000432","PIGV","ENST00000693629.1","ENST00000693629.1","=","XLOC_000432",FALSE
"isoComp_00001424","geneComp_00000225","TCONS_00001889","XLOC_000432","H_minus","H_plus","PIGV","unknown","unknown",9.51131799615948,8.17150371581172,10.8511322765072,0.393580499040902,0.329396809081117,0.408736580262036,,2.55001937336824,2.99450794361506,2.10553080312143,0.0856231157973392,0.0824296230321535,-0.506109044052432,,0.280533333333333,0.367133333333333,0.193933333333333,-0.1732,0.0371959141217356,0.0371959141217356,FALSE,0,"XLOC_000432","PIGV","ENST00000688730.1","ENST00000688730.1","=","XLOC_000432",FALSE
"isoComp_00001426","geneComp_00000225","TCONS_00001891","XLOC_000432","H_minus","H_plus","PIGV","unknown","unknown",9.51131799615948,8.17150371581172,10.8511322765072,0.393580499040902,0.329396809081117,0.408736580262036,,1.07937749905164,0.975245991229429,1.18350900687385,0.0203445759815692,0.173816012567565,0.276653574381524,,0.113983333333333,0.1197,0.108266666666667,-0.0114333333333333,1,0.0371959141217356,FALSE,0,"XLOC_000432","PIGV","ENST00000691454.1","ENST00000691454.1","=","XLOC_000432",FALSE
"isoComp_00001427","geneComp_00000225","TCONS_00001894","XLOC_000432","H_minus","H_plus","PIGV","unknown","unknown",9.51131799615948,8.17150371581172,10.8511322765072,0.393580499040902,0.329396809081117,0.408736580262036,,0.36232083385961,0.277812021783424,0.446829645935795,0.0044108597345667,0.00745066249644877,0.666529423273948,,0.0377,0.0341666666666667,0.0412333333333333,0.00706666666666667,1,0.0371959141217356,FALSE,1,"XLOC_000432","PIGV","ENST00000686422.1","ENST00000686422.1","=","XLOC_000432",FALSE
"isoComp_00001428","geneComp_00000225","TCONS_00001895","XLOC_000432","H_minus","H_plus","PIGV","unknown","unknown",9.51131799615948,8.17150371581172,10.8511322765072,0.393580499040902,0.329396809081117,0.408736580262036,,0.115541092010362,0.129384359245028,0.101697824775696,0.0776681532914173,9.77608271844253e-05,-0.319467590183063,,0.0122166666666667,0.015,0.00943333333333333,-0.00556666666666667,1,0.0371959141217356,FALSE,1,"XLOC_000432","PIGV","ENST00000686325.1","ENST00000686325.1","=","XLOC_000432",FALSE
"isoComp_00001432","geneComp_00000225","TCONS_00001899","XLOC_000432","H_minus","H_plus","PIGV","unknown","unknown",9.51131799615948,8.17150371581172,10.8511322765072,0.393580499040902,0.329396809081117,0.408736580262036,,0.133148404231262,0.0900750175948231,0.176221790867701,0.0536126383892344,0.0809741788798605,0.895940031327205,,0.0131166666666667,0.0104333333333333,0.0158,0.00536666666666667,0.888595757302343,0.0371959141217356,FALSE,0,"XLOC_000432","PIGV","PB.159.6","ENST00000374145.6","=","XLOC_000432",TRUE
"isoComp_00001433","geneComp_00000225","TCONS_00021580","XLOC_000432","H_minus","H_plus","PIGV","unknown","unknown",9.51131799615948,8.17150371581172,10.8511322765072,0.393580499040902,0.329396809081117,0.408736580262036,,0.280664922486237,0.257419502954761,0.303910342017714,0.0654284163184183,0.0969983843079711,0.231247875111565,,0.0292,0.0308666666666667,0.0275333333333333,-0.00333333333333333,1,0.0371959141217356,FALSE,0,"XLOC_000432","PIGV","PB.159.1","ENST00000686194.1","n","XLOC_000432",TRUE
"isoComp_00001434","geneComp_00000225","TCONS_00021581","XLOC_000432","H_minus","H_plus","PIGV","unknown","unknown",9.51131799615948,8.17150371581172,10.8511322765072,0.393580499040902,0.329396809081117,0.408736580262036,,1.85107146736402,1.0515059945365,2.65063694019153,0.00639721909074245,0.0135419906654871,1.32565914097826,,0.186983333333333,0.129333333333333,0.244633333333333,0.1153,0.354956115979778,0.0371959141217356,FALSE,0,"XLOC_000432","PIGV","PB.195.1","ENST00000686194.1","m","XLOC_000432",TRUE
"isoComp_00001435","geneComp_00000225","TCONS_00023117","XLOC_000432","H_minus","H_plus","PIGV","unknown","unknown",9.51131799615948,8.17150371581172,10.8511322765072,0.393580499040902,0.329396809081117,0.408736580262036,,0.147649900215186,0.0401108528428612,0.25518894758751,0.0190196288283665,0.000336453694393579,2.4038256522841,,0.0143333333333333,0.00513333333333333,0.0235333333333333,0.0184,0.784513683071249,0.0371959141217356,FALSE,0,"XLOC_000432","PIGV","PB.149.2","ENST00000686194.1","n","XLOC_000432",TRUE
"isoComp_00001436","geneComp_00000225","TCONS_00023118","XLOC_000432","H_minus","H_plus","PIGV","unknown","unknown",9.51131799615948,8.17150371581172,10.8511322765072,0.393580499040902,0.329396809081117,0.408736580262036,,0.724590235686284,0.540277102005014,0.908903369367554,0.104874333422382,0.117855204128855,0.739754860789978,,0.0761333333333333,0.0676666666666667,0.0846,0.0169333333333333,1,0.0371959141217356,FALSE,0,"XLOC_000432","PIGV","PB.149.6","ENST00000686194.1","n","XLOC_000432",TRUE
"isoComp_00001585","geneComp_00000255","TCONS_00002056","XLOC_000480","H_minus","H_plus","TRNAU1AP","unknown","unknown",24.4686706578957,23.9702218555556,24.9671194602357,0.88879247226135,0.589029077353973,0.0587620985862345,,2.03236328597099,1.92220496333103,2.14252160861094,0.00801488264434566,0.176104417424614,0.15577958087025,,0.0833,0.0803666666666667,0.0862333333333333,0.00586666666666666,1,0.0494155012202735,FALSE,0,"XLOC_000480","TRNAU1AP","ENST00000373830.4","ENST00000373830.4","=","XLOC_000480",FALSE
"isoComp_00001587","geneComp_00000255","TCONS_00002059","XLOC_000480","H_minus","H_plus","TRNAU1AP","unknown","unknown",24.4686706578957,23.9702218555556,24.9671194602357,0.88879247226135,0.589029077353973,0.0587620985862345,,0.379676026214161,0.271961137211297,0.487390915217024,0.139649821822247,0.0498145867608923,0.818883827917473,,0.0156333333333333,0.0118,0.0194666666666667,0.00766666666666667,0.213146208376104,0.0494155012202735,FALSE,0,"XLOC_000480","TRNAU1AP","ENST00000480930.5","ENST00000480930.5","=","XLOC_000480",FALSE
"isoComp_00001591","geneComp_00000255","TCONS_00002063","XLOC_000480","H_minus","H_plus","TRNAU1AP","unknown","unknown",24.4686706578957,23.9702218555556,24.9671194602357,0.88879247226135,0.589029077353973,0.0587620985862345,,3.70135667243797,1.84090880962237,5.56180453525357,0.399628420240207,0.316980361491623,1.58991082915774,,0.149116666666667,0.0758,0.222433333333333,0.146633333333333,0.0494155012202735,0.0494155012202735,FALSE,0,"XLOC_000480","TRNAU1AP","ENST00000495215.5","ENST00000495215.5","=","XLOC_000480",FALSE
"isoComp_00001593","geneComp_00000255","TCONS_00002065","XLOC_000480","H_minus","H_plus","TRNAU1AP","unknown","unknown",24.4686706578957,23.9702218555556,24.9671194602357,0.88879247226135,0.589029077353973,0.0587620985862345,,0.949669008279054,0.824293722793117,1.07504429376499,0.186084996073971,0.211812058293884,0.379126641929535,,0.0383166666666667,0.0339,0.0427333333333333,0.00883333333333333,1,0.0494155012202735,FALSE,0,"XLOC_000480","TRNAU1AP","ENST00000484775.1","ENST00000484775.1","=","XLOC_000480",FALSE
"isoComp_00001595","geneComp_00000255","TCONS_00023132","XLOC_000480","H_minus","H_plus","TRNAU1AP","unknown","unknown",24.4686706578957,23.9702218555556,24.9671194602357,0.88879247226135,0.589029077353973,0.0587620985862345,,4.0177090918645,4.51284790486892,3.52257027886008,0.0396738531893644,0.216417612639641,-0.35651321898181,,0.16515,0.188666666666667,0.141633333333333,-0.0470333333333333,0.933681035088121,0.0494155012202735,FALSE,0,"XLOC_000480","TRNAU1AP","PB.173.28","ENST00000480930.5","j","XLOC_000480",TRUE
"isoComp_00001597","geneComp_00000255","TCONS_00024400","XLOC_000480","H_minus","H_plus","TRNAU1AP","unknown","unknown",24.4686706578957,23.9702218555556,24.9671194602357,0.88879247226135,0.589029077353973,0.0587620985862345,,12.5226293591279,13.7459096820792,11.2993490361766,0.50562219964472,0.283790894289175,-0.282535658142201,,0.513016666666667,0.573466666666667,0.452566666666667,-0.1209,0.17261115701852,0.0494155012202735,FALSE,0,"XLOC_000480","TRNAU1AP","PB.301.5","ENST00000480930.5","c","XLOC_000480",TRUE
"isoComp_00003089","geneComp_00000414","TCONS_00003709","XLOC_000801","H_minus","H_plus","PRPF38A","unknown","unknown",30.0914751211699,29.3146615536922,30.8682886886476,0.955663960331383,0.721419092522117,0.07447834125736,,0.995088899748038,1.05127168885064,0.93890611064544,0.0208318441116958,0.0647780202132974,-0.161456785746402,,0.0331333333333333,0.0359,0.0303666666666667,-0.00553333333333333,1,4.60641461217979e-07,FALSE,1,"XLOC_000801","PRPF38A","ENST00000257181.10","ENST00000257181.10","=","XLOC_000801",FALSE
"isoComp_00003092","geneComp_00000414","TCONS_00021664","XLOC_000801","H_minus","H_plus","PRPF38A","unknown","unknown",30.0914751211699,29.3146615536922,30.8682886886476,0.955663960331383,0.721419092522117,0.07447834125736,,1.25505194393952,0.976375985043909,1.53372790283513,0.0630731973753777,0.46665405153103,0.646208905398454,,0.0411833333333333,0.0332333333333333,0.0491333333333333,0.0159,1,4.60641461217979e-07,FALSE,1,"XLOC_000801","PRPF38A","PB.472.6","ENST00000257181.10","j","XLOC_000801",TRUE
"isoComp_00003094","geneComp_00000414","TCONS_00024829","XLOC_000801","H_minus","H_plus","PRPF38A","unknown","unknown",30.0914751211699,29.3146615536922,30.8682886886476,0.955663960331383,0.721419092522117,0.07447834125736,,3.96029555231406,4.26320898283303,3.6573821217951,0.00453569999906906,0.483199421229248,-0.220569279203471,,0.131866666666667,0.145733333333333,0.118,-0.0277333333333333,1,4.60641461217979e-07,TRUE,0,"XLOC_000801","PRPF38A","PB.619.4","ENST00000257181.10","j","XLOC_000801",TRUE
"isoComp_00003095","geneComp_00000414","TCONS_00024830","XLOC_000801","H_minus","H_plus","PRPF38A","unknown","unknown",30.0914751211699,29.3146615536922,30.8682886886476,0.955663960331383,0.721419092522117,0.07447834125736,,1.47354430365005,0.877207101903872,2.06988150539623,0.0789433882770071,0.0340793578261667,1.22915851864194,,0.0484666666666667,0.0298333333333333,0.0671,0.0372666666666667,0.119657809319229,4.60641461217979e-07,FALSE,0,"XLOC_000801","PRPF38A","PB.619.10","ENST00000257181.10","j","XLOC_000801",TRUE
"isoComp_00003096","geneComp_00000414","TCONS_00024832","XLOC_000801","H_minus","H_plus","PRPF38A","unknown","unknown",30.0914751211699,29.3146615536922,30.8682886886476,0.955663960331383,0.721419092522117,0.07447834125736,,10.7633100857536,11.0955959328864,10.4310242386209,0.512245595290271,1.01385686161489,-0.0890235671758787,,0.358866666666667,0.3782,0.339533333333333,-0.0386666666666666,1,4.60641461217979e-07,TRUE,0,"XLOC_000801","PRPF38A","PB.619.12","ENST00000257181.10","j","XLOC_000801",TRUE
