"iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_name","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC","IR","gene_id_from_gtf","gene_name_from_gtf","oId","cmp_ref","class_code","gene_name_original","is_novel_pacbio"
"isoComp_00001820","geneComp_00000286","TCONS_00002083","XLOC_000487","U_minus","U_plus","TAF12-DT","unknown","unknown",2.66408203335678,4.23595322753985,1.09221083917371,1.5448860795574,0.0463306239831971,-1.94568825907049,,0.217145552031348,0.195530183118199,0.238760920944497,0.0655314738606065,0.0684630177753273,0.275409587003794,,0.155816666666667,0.0957666666666667,0.215866666666667,0.1201,0.849485267106676,0.000853508550299683,FALSE,0,"XLOC_000487","TAF12-DT","PB.320.2","ENST00000420776.1","=","XLOC_000487",TRUE
"isoComp_00001821","geneComp_00000286","TCONS_00002084","XLOC_000487","U_minus","U_plus","TAF12-DT","unknown","unknown",2.66408203335678,4.23595322753985,1.09221083917371,1.5448860795574,0.0463306239831971,-1.94568825907049,,0.0514959786024091,0.0357756530351103,0.0672163041697079,0.018600545602375,0.0672163041697079,0.754325036081988,,0.0378166666666667,0.0188,0.0568333333333333,0.0380333333333333,1,0.000853508550299683,,0,"XLOC_000487","TAF12-DT","ENST00000427804.1","ENST00000427804.1","=","XLOC_000487",FALSE
"isoComp_00001822","geneComp_00000286","TCONS_00002085","XLOC_000487","U_minus","U_plus","RNU11","unknown","unknown",2.66408203335678,4.23595322753985,1.09221083917371,1.5448860795574,0.0463306239831971,-1.94568825907049,,1.57170175444173,3.14340350888346,0,1.73048099500435,0,-8.30076597857753,,0.271466666666667,0.542933333333333,0,-0.542933333333333,0.474269573633632,0.000853508550299683,,0,"XLOC_000487","RNU11","ENST00000387069.1","ENST00000387069.1","=","XLOC_000487",FALSE
"isoComp_00001823","geneComp_00000286","TCONS_00025313","XLOC_000487","U_minus","U_plus","RNU11","unknown","unknown",2.66408203335678,4.23595322753985,1.09221083917371,1.5448860795574,0.0463306239831971,-1.94568825907049,,0.449964459940832,0.625267423343767,0.274661496537896,0.193939060875191,0.140884319102275,-1.15811667271501,,0.264683333333333,0.269933333333333,0.259433333333333,-0.0105,1,0.000853508550299683,,1,"XLOC_000487","RNU11","PB.228.1","ENST00000387069.1","k","XLOC_000487",TRUE
"isoComp_00001824","geneComp_00000286","TCONS_00029824","XLOC_000487","U_minus","U_plus","RNU11","unknown","unknown",2.66408203335678,4.23595322753985,1.09221083917371,1.5448860795574,0.0463306239831971,-1.94568825907049,,0.373774288340457,0.235976459159303,0.511572117521611,0.041806328379214,0.0762077300280336,1.08434649626033,,0.2702,0.0725666666666667,0.467833333333333,0.395266666666667,0.000853508550299683,0.000853508550299683,FALSE,1,"XLOC_000487","RNU11","PB.320.3","ENST00000387069.1","k","XLOC_000487",TRUE
"isoComp_00004850","geneComp_00000607","TCONS_00004925","XLOC_001093","U_minus","U_plus","GBP1P1","unknown","unknown",2.24942672045475,1.22316089310216,3.27569254780733,0.102868054345072,0.629800999200038,1.41383644577817,,0.130514067005545,0.077528733620523,0.183499400390567,0.0390883957277052,0.0543434241229345,1.14450049320781,,0.0569333333333333,0.0590666666666667,0.0548,-0.00426666666666667,1,0.0209434200042643,FALSE,0,"XLOC_001093","GBP1P1","ENST00000513638.5","ENST00000513638.5","=","XLOC_001093",FALSE
"isoComp_00004851","geneComp_00000607","TCONS_00004926","XLOC_001093","U_minus","U_plus","GBP1P1","unknown","unknown",2.24942672045475,1.22316089310216,3.27569254780733,0.102868054345072,0.629800999200038,1.41383644577817,,0.0401888400513765,0.0387770685626478,0.0416006115401052,0.0195693786884817,0.0208251139530422,0.0811851070488854,,0.02255,0.0293666666666667,0.0157333333333333,-0.0136333333333333,0.987349534682011,0.0209434200042643,TRUE,0,"XLOC_001093","GBP1P1","ENST00000394662.2","ENST00000394662.2","=","XLOC_001093",FALSE
"isoComp_00004852","geneComp_00000607","TCONS_00025575","XLOC_001093","U_minus","U_plus","GBP1P1","unknown","unknown",2.24942672045475,1.22316089310216,3.27569254780733,0.102868054345072,0.629800999200038,1.41383644577817,,1.24187278502141,0.822541278400658,1.66120429164216,0.105875969603595,0.10027342249276,1.0052943927243,,0.600783333333333,0.669733333333333,0.531833333333333,-0.1379,0.88468687185037,0.0209434200042643,FALSE,1,"XLOC_001093","GBP1P1","PB.795.3","ENST00000394662.2","j","XLOC_001093",TRUE
"isoComp_00004853","geneComp_00000607","TCONS_00025576","XLOC_001093","U_minus","U_plus","GBP1P1","unknown","unknown",2.24942672045475,1.22316089310216,3.27569254780733,0.102868054345072,0.629800999200038,1.41383644577817,,0.207377689954258,0.0590379569789556,0.35571742292956,0.0287684720347079,0.120857845821677,2.4052676819176,,0.0783,0.0526,0.104,0.0514,0.927829675502424,0.0209434200042643,FALSE,0,"XLOC_001093","GBP1P1","PB.607.2","ENST00000394662.2","j","XLOC_001093",TRUE
"isoComp_00004854","geneComp_00000607","TCONS_00025577","XLOC_001093","U_minus","U_plus","GBP1P1","unknown","unknown",2.24942672045475,1.22316089310216,3.27569254780733,0.102868054345072,0.629800999200038,1.41383644577817,,0.332095432001747,0,0.664190864003494,0,0.383936053069677,6.07508517230418,,0.0884,0,0.1768,0.1768,0.0209434200042643,0.0209434200042643,FALSE,1,"XLOC_001093","GBP1P1","PB.607.4","ENST00000394662.2","n","XLOC_001093",TRUE
"isoComp_00004855","geneComp_00000607","TCONS_00025578","XLOC_001093","U_minus","U_plus","GBP1P1","unknown","unknown",2.24942672045475,1.22316089310216,3.27569254780733,0.102868054345072,0.629800999200038,1.41383644577817,,0.232038563618586,0.11192311765109,0.352154009586082,0.0180289746192107,0.0437110075264703,1.57063164914118,,0.100366666666667,0.0902666666666667,0.110466666666667,0.0202,0.990128204770429,0.0209434200042643,FALSE,2,"XLOC_001093","GBP1P1","PB.607.5","ENST00000394662.2","n","XLOC_001093",TRUE
"isoComp_00004856","geneComp_00000607","TCONS_00027461","XLOC_001093","U_minus","U_plus","GBP1P1","unknown","unknown",2.24942672045475,1.22316089310216,3.27569254780733,0.102868054345072,0.629800999200038,1.41383644577817,,0.0653393428018272,0.11335273788829,0.0173259477153646,0.0575658225836995,0.0173259477153646,-2.17444630021812,,0.0526666666666667,0.099,0.00633333333333333,-0.0926666666666667,0.879587040271431,0.0209434200042643,FALSE,0,"XLOC_001093","GBP1P1","PB.795.2","ENST00000394662.2","j","XLOC_001093",TRUE
"isoComp_00006584","geneComp_00000851","TCONS_00006541","XLOC_001497","U_minus","U_plus","NOTCH2NLC","unknown","unknown",43.8863553440721,22.3862928358794,65.3864178522648,1.34523612765642,2.59213352203524,1.54595166416154,,2.69943920831728,1.57660952998989,3.82226888664466,0.265513191979059,0.130824159045354,1.27225166993663,,0.06415,0.0695333333333333,0.0587666666666667,-0.0107666666666667,0.97111377461542,0.00394440764347633,FALSE,0,"XLOC_001497","NOTCH2NLC","ENST00000650865.2","ENST00000650865.2","=","XLOC_001497",FALSE
"isoComp_00006588","geneComp_00000851","TCONS_00006545","XLOC_001497","U_minus","U_plus","NBPF19","unknown","unknown",43.8863553440721,22.3862928358794,65.3864178522648,1.34523612765642,2.59213352203524,1.54595166416154,,1.11558918557058,0.433358202728809,1.79782016841235,0.12170630179802,0.138223736069108,2.02770650115173,,0.0231166666666667,0.0188,0.0274333333333333,0.00863333333333333,0.911890857181626,0.00394440764347633,FALSE,0,"XLOC_001497","NBPF19","ENST00000651566.2","ENST00000651566.2","=","XLOC_001497",FALSE
"isoComp_00006592","geneComp_00000851","TCONS_00006549","XLOC_001497","U_minus","U_plus","NBPF19","unknown","unknown",43.8863553440721,22.3862928358794,65.3864178522648,1.34523612765642,2.59213352203524,1.54595166416154,,0.961145455151088,0.143033865216262,1.77925704508591,0.143033865216262,0.47378338391724,3.54743780951935,,0.0171166666666667,0.00723333333333333,0.027,0.0197666666666667,0.56511729398451,0.00394440764347633,TRUE,0,"XLOC_001497","NBPF19","ENST00000426482.3","ENST00000426482.3","=","XLOC_001497",FALSE
"isoComp_00006594","geneComp_00000851","TCONS_00025714","XLOC_001497","U_minus","U_plus","ENSG00000286185","unknown","unknown",43.8863553440721,22.3862928358794,65.3864178522648,1.34523612765642,2.59213352203524,1.54595166416154,,5.55694768101152,2.62462885563683,8.48926650638621,0.235318400521562,0.494758539687859,1.68973859943892,,0.12365,0.116966666666667,0.130333333333333,0.0133666666666667,0.950056491213761,0.00394440764347633,FALSE,0,"XLOC_001497","ENSG00000286185","PB.867.3","ENST00000621744.4","j","XLOC_001497",TRUE
"isoComp_00006595","geneComp_00000851","TCONS_00025715","XLOC_001497","U_minus","U_plus","ENSG00000286185","unknown","unknown",43.8863553440721,22.3862928358794,65.3864178522648,1.34523612765642,2.59213352203524,1.54595166416154,,27.3114502633404,11.8257203101822,42.7971802164987,0.488422489291163,2.84144230846975,1.85470529609856,,0.594133333333333,0.535066666666667,0.6532,0.118133333333333,0.37534864164671,0.00394440764347633,FALSE,0,"XLOC_001497","ENSG00000286185","PB.867.5","ENST00000621744.4","c","XLOC_001497",TRUE
"isoComp_00006596","geneComp_00000851","TCONS_00030251","XLOC_001497","U_minus","U_plus","NOTCH2NLC","unknown","unknown",43.8863553440721,22.3862928358794,65.3864178522648,1.34523612765642,2.59213352203524,1.54595166416154,,4.80752089904725,5.42641755524996,4.18862424284454,1.31111793397791,0.681148517326269,-0.372739590007672,,0.150816666666667,0.236833333333333,0.0648,-0.172033333333333,0.00394440764347633,0.00394440764347633,FALSE,0,"XLOC_001497","NOTCH2NLC","PB.1254.1","ENST00000578189.1","c","XLOC_001497",TRUE
"isoComp_00009906","geneComp_00001292","TCONS_00009548","XLOC_002245","U_minus","U_plus","RASSF5","unknown","unknown",45.5404391746866,38.9039401291573,52.176938220216,1.98574751013656,4.66060630756014,0.423401698277099,,4.74613735326631,0.861773807489264,8.63050089904336,0.199036844392879,1.50348260261617,3.30908918580887,,0.0927666666666667,0.0225,0.163033333333333,0.140533333333333,1.11774481394504e-10,1.11774481394504e-10,FALSE,0,"XLOC_002245","RASSF5","ENST00000579436.7","ENST00000579436.7","=","XLOC_002245",FALSE
"isoComp_00009909","geneComp_00001292","TCONS_00009551","XLOC_002245","U_minus","U_plus","RASSF5","unknown","unknown",45.5404391746866,38.9039401291573,52.176938220216,1.98574751013656,4.66060630756014,0.423401698277099,,1.37262228801746,0.42044330911496,2.32480126691995,0.212030316065142,0.233168181849551,2.43940460889688,,0.02795,0.0113666666666667,0.0445333333333333,0.0331666666666667,0.723649882353975,1.11774481394504e-10,FALSE,0,"XLOC_002245","RASSF5","ENST00000636182.1","ENST00000636182.1","=","XLOC_002245",FALSE
"isoComp_00009910","geneComp_00001292","TCONS_00009554","XLOC_002245","U_minus","U_plus","RASSF5","unknown","unknown",45.5404391746866,38.9039401291573,52.176938220216,1.98574751013656,4.66060630756014,0.423401698277099,,8.93048376557082,11.1933666259439,6.66760090519771,0.523775394672412,0.330813404447593,-0.746530552435979,,0.210683333333333,0.290466666666667,0.1309,-0.159566666666667,0.000767934198526106,1.11774481394504e-10,FALSE,0,"XLOC_002245","RASSF5","ENST00000577571.5","ENST00000577571.5","=","XLOC_002245",FALSE
"isoComp_00009913","geneComp_00001292","TCONS_00009557","XLOC_002245","U_minus","U_plus","RASSF5","unknown","unknown",45.5404391746866,38.9039401291573,52.176938220216,1.98574751013656,4.66060630756014,0.423401698277099,,0.49082307345442,0.368683636345562,0.612962510563278,0.180593164395427,0.213851660068942,0.718152264591361,,0.0105833333333333,0.00976666666666667,0.0114,0.00163333333333333,0.989014180580543,1.11774481394504e-10,FALSE,1,"XLOC_002245","RASSF5","ENST00000581888.1","ENST00000581888.1","=","XLOC_002245",FALSE
"isoComp_00009914","geneComp_00001292","TCONS_00009558","XLOC_002245","U_minus","U_plus","RASSF5","unknown","unknown",45.5404391746866,38.9039401291573,52.176938220216,1.98574751013656,4.66060630756014,0.423401698277099,,0.848895467815572,0.83515062023443,0.862640315396714,0.108032642423955,0.186357970780525,0.0461786496608492,,0.01885,0.0214333333333333,0.0162666666666667,-0.00516666666666667,0.948835016212053,1.11774481394504e-10,TRUE,1,"XLOC_002245","RASSF5","ENST00000579942.2","ENST00000579942.2","=","XLOC_002245",FALSE
"isoComp_00009915","geneComp_00001292","TCONS_00023092","XLOC_002245","U_minus","U_plus","RASSF5","unknown","unknown",45.5404391746866,38.9039401291573,52.176938220216,1.98574751013656,4.66060630756014,0.423401698277099,,0.696306132656304,0.268276913111948,1.12433535220066,0.224940298623052,0.419660376467585,2.02725409086506,,0.0133666666666667,0.0064,0.0203333333333333,0.0139333333333333,0.813140608335299,1.11774481394504e-10,FALSE,0,"XLOC_002245","RASSF5","PB.1679.1","ENST00000580449.5","c","XLOC_002245",TRUE
"isoComp_00009916","geneComp_00001292","TCONS_00023093","XLOC_002245","U_minus","U_plus","RASSF5","unknown","unknown",45.5404391746866,38.9039401291573,52.176938220216,1.98574751013656,4.66060630756014,0.423401698277099,,4.70001489925603,4.68408715480944,4.71594264370262,0.433752845318304,0.465490563262706,0.00975749164755751,,0.105283333333333,0.12,0.0905666666666667,-0.0294333333333333,0.479541481803403,1.11774481394504e-10,FALSE,0,"XLOC_002245","RASSF5","PB.1679.3","ENST00000579436.7","j","XLOC_002245",TRUE
"isoComp_00009917","geneComp_00001292","TCONS_00023094","XLOC_002245","U_minus","U_plus","RASSF5","unknown","unknown",45.5404391746866,38.9039401291573,52.176938220216,1.98574751013656,4.66060630756014,0.423401698277099,,23.1148053151741,19.6512013146127,26.5784093157356,2.35914080055385,2.34347325636711,0.435445994618555,,0.5061,0.501933333333333,0.510266666666667,0.0083333333333333,1,1.11774481394504e-10,FALSE,0,"XLOC_002245","RASSF5","PB.1679.4","ENST00000579436.7","c","XLOC_002245",TRUE
"isoComp_00011615","geneComp_00001540","TCONS_00011282","XLOC_002721","U_minus","U_plus","ENSG00000230092","unknown","unknown",1.76767076334632,1.56057055792095,1.97477096877169,0.157795066297165,0.0676372406625428,0.337683780653061,,0.0756489421073332,0.0876701335269805,0.063627750687686,0.0591327061485097,0.0115767775665834,-0.407667840900115,,0.0412833333333333,0.0503666666666667,0.0322,-0.0181666666666667,1,8.85676458418919e-09,TRUE,0,"XLOC_002721","ENSG00000230092","ENST00000447500.4","ENST00000447500.4","=","XLOC_002721",FALSE
"isoComp_00011616","geneComp_00001540","TCONS_00011283","XLOC_002721","U_minus","U_plus","ENSG00000230092","unknown","unknown",1.76767076334632,1.56057055792095,1.97477096877169,0.157795066297165,0.0676372406625428,0.337683780653061,,0.353462338084947,0,0.706924676169893,0,0.0452063885961976,6.16374964474252,,0.180033333333333,0,0.360066666666667,0.360066666666667,8.85676458418919e-09,8.85676458418919e-09,FALSE,0,"XLOC_002721","ENSG00000230092","ENST00000590817.3","ENST00000590817.3","=","XLOC_002721",FALSE
"isoComp_00011617","geneComp_00001540","TCONS_00011284","XLOC_002721","U_minus","U_plus","LINC00115","unknown","unknown",1.76767076334632,1.56057055792095,1.97477096877169,0.157795066297165,0.0676372406625428,0.337683780653061,,0.51308172892362,0.541859384083867,0.484304073763373,0.0863484649432562,0.0844979741418043,-0.158901913154383,,0.2947,0.346033333333333,0.243366666666667,-0.102666666666667,0.918659504726008,8.85676458418919e-09,FALSE,0,"XLOC_002721","LINC00115","ENST00000473798.1","ENST00000473798.1","=","XLOC_002721",FALSE
"isoComp_00011618","geneComp_00001540","TCONS_00023356","XLOC_002721","U_minus","U_plus","ENSG00000230092","unknown","unknown",1.76767076334632,1.56057055792095,1.97477096877169,0.157795066297165,0.0676372406625428,0.337683780653061,,0.459989680767416,0.5495952579878,0.370384103547031,0.0360955267631963,0.0140743635164223,-0.556926780682502,,0.272166666666667,0.3562,0.188133333333333,-0.168066666666667,0.377329951956354,8.85676458418919e-09,FALSE,0,"XLOC_002721","ENSG00000230092","PB.2.1","ENST00000447500.4","j","XLOC_002721",TRUE
"isoComp_00011619","geneComp_00001540","TCONS_00028420","XLOC_002721","U_minus","U_plus","LINC00115","unknown","unknown",1.76767076334632,1.56057055792095,1.97477096877169,0.157795066297165,0.0676372406625428,0.337683780653061,,0.344048434357527,0.33856650411135,0.349530364603705,0.0311703851789887,0.0360616271936734,0.0446796817643259,,0.196866666666667,0.217533333333333,0.1762,-0.0413333333333333,0.976754325457568,8.85676458418919e-09,FALSE,0,"XLOC_002721","LINC00115","PB.7.2","ENST00000473798.1","o","XLOC_002721",TRUE
"isoComp_00011620","geneComp_00001540","TCONS_00030718","XLOC_002721","U_minus","U_plus","ENSG00000230092","unknown","unknown",1.76767076334632,1.56057055792095,1.97477096877169,0.157795066297165,0.0676372406625428,0.337683780653061,,0.0214396391054772,0.0428792782109543,0,0.0218285797005851,0,-2.40270248455015,,0.0149166666666667,0.0298333333333333,0,-0.0298333333333333,0.921080288383413,8.85676458418919e-09,FALSE,0,"XLOC_002721","ENSG00000230092","PB.6.1","ENST00000447500.4","j","XLOC_002721",TRUE
"isoComp_00012020","geneComp_00001596","TCONS_00011740","XLOC_002795","U_minus","U_plus","CEP104","unknown","unknown",7.32610191502824,7.30648069262168,7.3457231374348,0.931695360286104,0.149329262014685,0.00771731584152584,,1.43381049689458,0.432296223588004,2.43532477020115,0.193504260725315,0.326130928248088,2.46694125674748,,0.19595,0.0586666666666667,0.333233333333333,0.274566666666667,0.0128149126426634,0.0128149126426634,FALSE,0,"XLOC_002795","CEP104","ENST00000378230.8","ENST00000378230.8","=","XLOC_002795",FALSE
"isoComp_00012027","geneComp_00001596","TCONS_00011747","XLOC_002795","U_minus","U_plus","CEP104","unknown","unknown",7.32610191502824,7.30648069262168,7.3457231374348,0.931695360286104,0.149329262014685,0.00771731584152584,,0.973817708383204,1.00544379665612,0.942191620110292,0.0616516993050227,0.158895049506203,-0.0927865533300799,,0.1349,0.1406,0.1292,-0.0114,0.990128204770429,0.0128149126426634,FALSE,0,"XLOC_002795","CEP104","ENST00000675677.1","ENST00000675677.1","=","XLOC_002795",FALSE
"isoComp_00012030","geneComp_00001596","TCONS_00011750","XLOC_002795","U_minus","U_plus","CEP104","unknown","unknown",7.32610191502824,7.30648069262168,7.3457231374348,0.931695360286104,0.149329262014685,0.00771731584152584,,0.149196631573005,0.213307262355112,0.0850860007908975,0.0798154725050762,0.0574953258042756,-1.23172531253335,,0.0223333333333333,0.0328666666666667,0.0118,-0.0210666666666667,0.932397636590221,0.0128149126426634,FALSE,0,"XLOC_002795","CEP104","ENST00000676052.1","ENST00000676052.1","=","XLOC_002795",FALSE
"isoComp_00012031","geneComp_00001596","TCONS_00011751","XLOC_002795","U_minus","U_plus","CEP104","unknown","unknown",7.32610191502824,7.30648069262168,7.3457231374348,0.931695360286104,0.149329262014685,0.00771731584152584,,2.01221382469943,2.7813542071702,1.24307344222866,0.320037875988478,0.129072119037544,-1.15549423289057,,0.282866666666667,0.3971,0.168633333333333,-0.228466666666667,0.0786911185691224,0.0128149126426634,FALSE,0,"XLOC_002795","CEP104","ENST00000674558.1","ENST00000674558.1","=","XLOC_002795",FALSE
"isoComp_00012032","geneComp_00001596","TCONS_00011752","XLOC_002795","U_minus","U_plus","CEP104","unknown","unknown",7.32610191502824,7.30648069262168,7.3457231374348,0.931695360286104,0.149329262014685,0.00771731584152584,,0.757882382884467,0.585073436296306,0.930691329472628,0.223826008886273,0.33230428920098,0.660653688568071,,0.101866666666667,0.0777333333333333,0.126,0.0482666666666667,0.975891608623492,0.0128149126426634,FALSE,0,"XLOC_002795","CEP104","ENST00000675334.1","ENST00000675334.1","=","XLOC_002795",FALSE
"isoComp_00012034","geneComp_00001596","TCONS_00011755","XLOC_002795","U_minus","U_plus","CEP104","unknown","unknown",7.32610191502824,7.30648069262168,7.3457231374348,0.931695360286104,0.149329262014685,0.00771731584152584,,0.266768946712472,0.303271715106971,0.230266178317973,0.186450040605314,0.122101529976873,-0.382780938433118,,0.0348,0.0389,0.0307,-0.0082,1,0.0128149126426634,FALSE,0,"XLOC_002795","CEP104","ENST00000484420.1","ENST00000484420.1","=","XLOC_002795",FALSE
"isoComp_00012035","geneComp_00001596","TCONS_00011756","XLOC_002795","U_minus","U_plus","CEP104","unknown","unknown",7.32610191502824,7.30648069262168,7.3457231374348,0.931695360286104,0.149329262014685,0.00771731584152584,,0.368568913710024,0.463892037014879,0.273245790405169,0.197161467320473,0.16276284298113,-0.742503904137547,,0.0476166666666667,0.0589333333333333,0.0363,-0.0226333333333333,0.981170485656168,0.0128149126426634,FALSE,0,"XLOC_002795","CEP104","ENST00000428079.6","ENST00000428079.6","=","XLOC_002795",FALSE
"isoComp_00012036","geneComp_00001596","TCONS_00011758","XLOC_002795","U_minus","U_plus","CEP104","unknown","unknown",7.32610191502824,7.30648069262168,7.3457231374348,0.931695360286104,0.149329262014685,0.00771731584152584,,0.647340766318717,0.566098247009978,0.728583285627455,0.119794143917959,0.0816326900276274,0.358445746373955,,0.08755,0.0760666666666667,0.0990333333333333,0.0229666666666667,0.965931863907408,0.0128149126426634,FALSE,0,"XLOC_002795","CEP104","ENST00000461667.2","ENST00000461667.2","=","XLOC_002795",FALSE
"isoComp_00012037","geneComp_00001596","TCONS_00011759","XLOC_002795","U_minus","U_plus","CEP104","unknown","unknown",7.32610191502824,7.30648069262168,7.3457231374348,0.931695360286104,0.149329262014685,0.00771731584152584,,0.176144997617369,0.291649178230962,0.0606408170037762,0.291649178230962,0.0606408170037762,-2.09429771826549,,0.0201,0.0322333333333333,0.00796666666666667,-0.0242666666666667,1,0.0128149126426634,FALSE,0,"XLOC_002795","CEP104","ENST00000495701.1","ENST00000495701.1","=","XLOC_002795",FALSE
