"iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_name","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC","IR","gene_id_from_gtf","gene_name_from_gtf","oId","cmp_ref","class_code","gene_name_original","is_novel_pacbio"
"isoComp_00001529","geneComp_00000252","TCONS_00021581","XLOC_000432","T_minus","T_plus","PIGV","unknown","unknown",9.28574615548602,9.30363000026222,9.26786231070981,0.918877769664843,0.270936000072418,-0.00555113394265036,,2.42365235016173,1.74041020454288,3.10689449578057,0.249927491853931,0.124265800356375,0.832416267901111,,0.260983333333333,0.185366666666667,0.3366,0.151233333333333,0.00277804257535363,0.00277804257535363,FALSE,0,"XLOC_000432","PIGV","PB.195.1","ENST00000686194.1","m","XLOC_000432",TRUE
"isoComp_00001530","geneComp_00000252","TCONS_00023117","XLOC_000432","T_minus","T_plus","PIGV","unknown","unknown",9.28574615548602,9.30363000026222,9.26786231070981,0.918877769664843,0.270936000072418,-0.00555113394265036,,0.241824601488753,0.238019407768216,0.245629795209289,0.238019407768216,0.0457258849012975,0.043602983609764,,0.0248,0.0230333333333333,0.0265666666666667,0.00353333333333334,0.673319998289467,0.00277804257535363,FALSE,0,"XLOC_000432","PIGV","PB.149.2","ENST00000686194.1","n","XLOC_000432",TRUE
"isoComp_00001531","geneComp_00000252","TCONS_00023118","XLOC_000432","T_minus","T_plus","PIGV","unknown","unknown",9.28574615548602,9.30363000026222,9.26786231070981,0.918877769664843,0.270936000072418,-0.00555113394265036,,0.796001168388032,0.593331414786867,0.998670921989198,0.126267127354165,0.062645227596397,0.741432964266897,,0.0867666666666667,0.0659,0.107633333333333,0.0417333333333333,0.547872852177026,0.00277804257535363,FALSE,0,"XLOC_000432","PIGV","PB.149.6","ENST00000686194.1","n","XLOC_000432",TRUE
"isoComp_00002023","geneComp_00000334","TCONS_00002531","XLOC_000570","T_minus","T_plus","AGO3","unknown","unknown",3.86958644248814,2.88804126581549,4.85113161916079,0.272680976731064,0.25025692357629,0.746214058939852,,0.192139714869158,0.131837045426366,0.252442384311951,0.0197420806423255,0.0683017159256332,0.887766344063368,,0.0490666666666667,0.0451666666666667,0.0529666666666667,0.0078,0.991832658746134,0.0438625729336258,TRUE,0,"XLOC_000570","AGO3","ENST00000324350.9","ENST00000324350.9","=","XLOC_000570",FALSE
"isoComp_00002024","geneComp_00000334","TCONS_00002532","XLOC_000570","T_minus","T_plus","AGO3","unknown","unknown",3.86958644248814,2.88804126581549,4.85113161916079,0.272680976731064,0.25025692357629,0.746214058939852,,0.477569490636266,0.218964989412541,0.736173991859991,0.112847118317246,0.210572060600548,1.70438505990357,,0.109933333333333,0.0700333333333333,0.149833333333333,0.0798,0.759834373379824,0.0438625729336258,FALSE,0,"XLOC_000570","AGO3","ENST00000397828.3","ENST00000397828.3","=","XLOC_000570",FALSE
"isoComp_00002025","geneComp_00000334","TCONS_00002533","XLOC_000570","T_minus","T_plus","AGO3","unknown","unknown",3.86958644248814,2.88804126581549,4.85113161916079,0.272680976731064,0.25025692357629,0.746214058939852,,0.116502201960939,0.0977169648900499,0.135287439031829,0.0178278796467749,0.0428376364442841,0.431664493624664,,0.0319166666666667,0.0356333333333333,0.0282,-0.00743333333333334,0.955257583478351,0.0438625729336258,FALSE,0,"XLOC_000570","AGO3","ENST00000634486.1","ENST00000634486.1","=","XLOC_000570",FALSE
"isoComp_00002026","geneComp_00000334","TCONS_00002534","XLOC_000570","T_minus","T_plus","AGO3","unknown","unknown",3.86958644248814,2.88804126581549,4.85113161916079,0.272680976731064,0.25025692357629,0.746214058939852,,0.968265371148435,1.01731757891225,0.919213163384626,0.0632320234334266,0.0592490821997264,-0.144800740005681,,0.27315,0.3563,0.19,-0.1663,0.0438625729336258,0.0438625729336258,FALSE,0,"XLOC_000570","AGO3","ENST00000373191.9","ENST00000373191.9","=","XLOC_000570",FALSE
"isoComp_00002027","geneComp_00000334","TCONS_00002536","XLOC_000570","T_minus","T_plus","AGO3","unknown","unknown",3.86958644248814,2.88804126581549,4.85113161916079,0.272680976731064,0.25025692357629,0.746214058939852,,0.56114152970782,0.198322771046138,0.923960288369501,0.113191573947709,0.202004225363369,2.16454066436903,,0.128583333333333,0.066,0.191166666666667,0.125166666666667,0.534620255456049,0.0438625729336258,FALSE,0,"XLOC_000570","AGO3","ENST00000491443.2","ENST00000491443.2","=","XLOC_000570",FALSE
"isoComp_00002028","geneComp_00000334","TCONS_00002537","XLOC_000570","T_minus","T_plus","AGO3","unknown","unknown",3.86958644248814,2.88804126581549,4.85113161916079,0.272680976731064,0.25025692357629,0.746214058939852,,0.0624857147123825,0.0417906636037458,0.0831807658210192,0.0216892701491319,0.0550786754935223,0.847340143398347,,0.0156333333333333,0.0151333333333333,0.0161333333333333,0.000999999999999999,0.99676959593367,0.0438625729336258,FALSE,0,"XLOC_000570","AGO3","ENST00000471099.1","ENST00000471099.1","=","XLOC_000570",FALSE
"isoComp_00002029","geneComp_00000334","TCONS_00023151","XLOC_000570","T_minus","T_plus","AGO3","unknown","unknown",3.86958644248814,2.88804126581549,4.85113161916079,0.272680976731064,0.25025692357629,0.746214058939852,,0.0707655633963286,0.0814737433431243,0.0600573834495328,0.0518790779538525,0.0304406578326221,-0.384820584706919,,0.0221666666666667,0.0320666666666667,0.0122666666666667,-0.0198,0.952988467423942,0.0438625729336258,TRUE,0,"XLOC_000570","AGO3","PB.226.1","ENST00000634486.1","j","XLOC_000570",TRUE
"isoComp_00002030","geneComp_00000334","TCONS_00027397","XLOC_000570","T_minus","T_plus","AGO3","unknown","unknown",3.86958644248814,2.88804126581549,4.85113161916079,0.272680976731064,0.25025692357629,0.746214058939852,,1.42071685605681,1.10061750918128,1.74081620293234,0.217128521101646,0.095368726522394,0.656665594882037,,0.36955,0.379666666666667,0.359433333333333,-0.0202333333333333,0.977427350795743,0.0438625729336258,FALSE,0,"XLOC_000570","AGO3","PB.293.2","ENST00000634486.1","c","XLOC_000570",TRUE
"isoComp_00003022","geneComp_00000417","TCONS_00003281","XLOC_000697","T_minus","T_plus","DMAP1","unknown","unknown",18.6687890601994,22.371540311456,14.9660378089428,1.29012345990474,0.914677771109196,-0.579653344587927,,1.33950837152677,1.60988933897573,1.06912740407781,0.242393615232531,0.257081438648614,-0.586030057764575,,0.0710666666666667,0.0719333333333333,0.0702,-0.00173333333333334,0.996325727349036,0.00210406304347888,FALSE,0,"XLOC_000697","DMAP1","ENST00000361745.10","ENST00000361745.10","=","XLOC_000697",FALSE
"isoComp_00003024","geneComp_00000417","TCONS_00003283","XLOC_000697","T_minus","T_plus","DMAP1","unknown","unknown",18.6687890601994,22.371540311456,14.9660378089428,1.29012345990474,0.914677771109196,-0.579653344587927,,0.291867009247009,0.326623975131227,0.25711004336279,0.102004295671501,0.128712812941339,-0.333703709913083,,0.0151833333333333,0.0141333333333333,0.0162333333333333,0.0021,0.978726432579217,0.00210406304347888,FALSE,0,"XLOC_000697","DMAP1","ENST00000440641.5","ENST00000440641.5","=","XLOC_000697",FALSE
"isoComp_00003025","geneComp_00000417","TCONS_00003284","XLOC_000697","T_minus","T_plus","DMAP1","unknown","unknown",18.6687890601994,22.371540311456,14.9660378089428,1.29012345990474,0.914677771109196,-0.579653344587927,,2.16181339328701,2.61841303433842,1.7052137522356,0.408649599650569,0.176318423851389,-0.615803623409588,,0.116033333333333,0.118566666666667,0.1135,-0.00506666666666666,1,0.00210406304347888,FALSE,1,"XLOC_000697","DMAP1","ENST00000372289.7","ENST00000372289.7","=","XLOC_000697",FALSE
"isoComp_00003027","geneComp_00000417","TCONS_00003286","XLOC_000697","T_minus","T_plus","DMAP1","unknown","unknown",18.6687890601994,22.371540311456,14.9660378089428,1.29012345990474,0.914677771109196,-0.579653344587927,,0.324099793936237,0.376348899865276,0.271850688007198,0.0252670937358108,0.159484026178893,-0.45497320071026,,0.0173333333333333,0.0168,0.0178666666666667,0.00106666666666667,0.945001443221406,0.00210406304347888,TRUE,0,"XLOC_000697","DMAP1","ENST00000437511.5","ENST00000437511.5","=","XLOC_000697",FALSE
"isoComp_00003031","geneComp_00000417","TCONS_00003290","XLOC_000697","T_minus","T_plus","DMAP1","unknown","unknown",18.6687890601994,22.371540311456,14.9660378089428,1.29012345990474,0.914677771109196,-0.579653344587927,,7.74016077779827,10.8733344148669,4.60698714072964,1.38985232750865,0.683516076306895,-1.23709701511919,,0.397266666666667,0.482433333333333,0.3121,-0.170333333333333,0.143250649745148,0.00210406304347888,FALSE,0,"XLOC_000697","DMAP1","PB.546.1","ENST00000315913.9","=","XLOC_000697",TRUE
"isoComp_00003032","geneComp_00000417","TCONS_00003291","XLOC_000697","T_minus","T_plus","DMAP1","unknown","unknown",18.6687890601994,22.371540311456,14.9660378089428,1.29012345990474,0.914677771109196,-0.579653344587927,,0.311745144417158,0.244059562498783,0.379430726335533,0.133183623059365,0.0581727737886246,0.616199951641025,,0.0181666666666667,0.0112333333333333,0.0251,0.0138666666666667,0.727898564850323,0.00210406304347888,FALSE,1,"XLOC_000697","DMAP1","ENST00000463950.1","ENST00000463950.1","=","XLOC_000697",FALSE
"isoComp_00003034","geneComp_00000417","TCONS_00003293","XLOC_000697","T_minus","T_plus","DMAP1","unknown","unknown",18.6687890601994,22.371540311456,14.9660378089428,1.29012345990474,0.914677771109196,-0.579653344587927,,1.75716214887453,1.89490542914002,1.61941886860904,0.171378506550413,0.255496018653842,-0.225361855761147,,0.0965166666666667,0.0853666666666667,0.107666666666667,0.0223,0.782598148835789,0.00210406304347888,FALSE,1,"XLOC_000697","DMAP1","ENST00000488433.5","ENST00000488433.5","=","XLOC_000697",FALSE
"isoComp_00003035","geneComp_00000417","TCONS_00021641","XLOC_000697","T_minus","T_plus","DMAP1","unknown","unknown",18.6687890601994,22.371540311456,14.9660378089428,1.29012345990474,0.914677771109196,-0.579653344587927,,3.4308305078158,3.07571940173907,3.78594161389253,0.216486874778179,0.115742631717725,0.298850924996944,,0.19665,0.138733333333333,0.254566666666667,0.115833333333333,0.00210406304347888,0.00210406304347888,FALSE,0,"XLOC_000697","DMAP1","PB.300.1","ENST00000315913.9","c","XLOC_000697",TRUE
"isoComp_00003036","geneComp_00000417","TCONS_00024754","XLOC_000697","T_minus","T_plus","DMAP1","unknown","unknown",18.6687890601994,22.371540311456,14.9660378089428,1.29012345990474,0.914677771109196,-0.579653344587927,,0.64242374046334,0.669050659897419,0.615796821029261,0.11126594791674,0.115454418560043,-0.117824879425692,,0.0355333333333333,0.0301333333333333,0.0409333333333333,0.0108,0.807312289389779,0.00210406304347888,FALSE,2,"XLOC_000697","DMAP1","PB.546.3","ENST00000315913.9","n","XLOC_000697",TRUE
"isoComp_00003799","geneComp_00000523","TCONS_00004251","XLOC_000926","T_minus","T_plus","MIER1","unknown","unknown",14.247570763565,13.5426733766226,14.9524681505074,0.335704969543605,0.855148284071681,0.142770713065477,,1.17409302634638,1.3381422688331,1.01004378385967,0.319498714156958,0.145801858252257,-0.402341672436219,,0.0824666666666667,0.0977666666666667,0.0671666666666667,-0.0306,0.720652932986542,9.01715274247998e-06,FALSE,1,"XLOC_000926","MIER1","ENST00000357692.6","ENST00000357692.6","=","XLOC_000926",FALSE
"isoComp_00003802","geneComp_00000523","TCONS_00004255","XLOC_000926","T_minus","T_plus","MIER1","unknown","unknown",14.247570763565,13.5426733766226,14.9524681505074,0.335704969543605,0.855148284071681,0.142770713065477,,2.27242687677378,2.94713659944191,1.59771715410565,0.146722998027563,0.0720600815987667,-0.879187272310691,,0.162466666666667,0.2177,0.107233333333333,-0.110466666666667,9.01715274247998e-06,9.01715274247998e-06,FALSE,1,"XLOC_000926","MIER1","ENST00000401041.6","ENST00000401041.6","=","XLOC_000926",FALSE
"isoComp_00003804","geneComp_00000523","TCONS_00004257","XLOC_000926","T_minus","T_plus","MIER1","unknown","unknown",14.247570763565,13.5426733766226,14.9524681505074,0.335704969543605,0.855148284071681,0.142770713065477,,1.98501932035529,1.90187056456475,2.06816807614584,0.553431215245127,0.15678472149896,0.12032748509551,,0.13845,0.138633333333333,0.138266666666667,-0.000366666666666654,0.988840976917968,9.01715274247998e-06,FALSE,0,"XLOC_000926","MIER1","PB.374.2","ENST00000401042.7","=","XLOC_000926",TRUE
"isoComp_00003805","geneComp_00000523","TCONS_00004258","XLOC_000926","T_minus","T_plus","MIER1","unknown","unknown",14.247570763565,13.5426733766226,14.9524681505074,0.335704969543605,0.855148284071681,0.142770713065477,,7.71460637313739,6.16227751790188,9.26693522837289,0.501646597390992,0.424636369908261,0.587845338783646,,0.539266666666667,0.4573,0.621233333333333,0.163933333333333,0.0707226438126588,9.01715274247998e-06,FALSE,1,"XLOC_000926","MIER1","ENST00000355356.3","ENST00000355356.3","=","XLOC_000926",FALSE
"isoComp_00003808","geneComp_00000523","TCONS_00021688","XLOC_000926","T_minus","T_plus","MIER1","unknown","unknown",14.247570763565,13.5426733766226,14.9524681505074,0.335704969543605,0.855148284071681,0.142770713065477,,0.291383570488816,0.323117360543831,0.259649780433801,0.161574290946674,0.149631926516239,-0.304943683483961,,0.0204833333333333,0.0244666666666667,0.0165,-0.00796666666666667,0.972756457406716,9.01715274247998e-06,FALSE,0,"XLOC_000926","MIER1","PB.391.2","ENST00000371018.7","j","XLOC_000926",TRUE
"isoComp_00003810","geneComp_00000523","TCONS_00024888","XLOC_000926","T_minus","T_plus","MIER1","unknown","unknown",14.247570763565,13.5426733766226,14.9524681505074,0.335704969543605,0.855148284071681,0.142770713065477,,0.245908633456173,0.255843336417553,0.235973930494793,0.0303447902290124,0.0822376651451683,-0.112070884655052,,0.0174666666666667,0.0188333333333333,0.0161,-0.00273333333333333,0.930330296472908,9.01715274247998e-06,FALSE,0,"XLOC_000926","MIER1","PB.695.7","ENST00000371018.7","j","XLOC_000926",TRUE
"isoComp_00004156","geneComp_00000571","TCONS_00004780","XLOC_001033","T_minus","T_plus","PRKACB","unknown","unknown",5.61712614824503,7.42819475329003,3.80605754320002,0.254904419504128,0.0848870559477568,-0.96286959610761,,1.43403000275513,1.5320898502529,1.33597015525737,0.208425709773005,0.174775265706254,-0.196240405851145,,0.2786,0.207533333333333,0.349666666666667,0.142133333333333,0.30692589399405,0.0399997471634164,FALSE,0,"XLOC_001033","PRKACB","ENST00000370689.6","ENST00000370689.6","=","XLOC_001033",FALSE
"isoComp_00004157","geneComp_00000571","TCONS_00004781","XLOC_001033","T_minus","T_plus","PRKACB","unknown","unknown",5.61712614824503,7.42819475329003,3.80605754320002,0.254904419504128,0.0848870559477568,-0.96286959610761,,0.126089096133236,0.160303502350083,0.0918746899163898,0.0213385411972355,0.0265032917614811,-0.74131243672947,,0.0226833333333333,0.0214666666666667,0.0239,0.00243333333333333,0.987751356121868,0.0399997471634164,FALSE,0,"XLOC_001033","PRKACB","ENST00000370688.7","ENST00000370688.7","=","XLOC_001033",FALSE
"isoComp_00004158","geneComp_00000571","TCONS_00004783","XLOC_001033","T_minus","T_plus","PRKACB","unknown","unknown",5.61712614824503,7.42819475329003,3.80605754320002,0.254904419504128,0.0848870559477568,-0.96286959610761,,1.4497649334475,2.39631048971768,0.503219377177324,0.475820703385559,0.0423452638569182,-2.22917526039997,,0.226183333333333,0.319566666666667,0.1328,-0.186766666666667,0.0399997471634164,0.0399997471634164,FALSE,0,"XLOC_001033","PRKACB","PB.417.1","ENST00000370685.7","=","XLOC_001033",TRUE
"isoComp_00004159","geneComp_00000571","TCONS_00004789","XLOC_001033","T_minus","T_plus","PRKACB","unknown","unknown",5.61712614824503,7.42819475329003,3.80605754320002,0.254904419504128,0.0848870559477568,-0.96286959610761,,1.85447402568861,2.19961306922191,1.50933498215532,0.790449050872103,0.134211139854316,-0.540353768324305,,0.345983333333333,0.2965,0.395466666666667,0.0989666666666667,0.776809459570832,0.0399997471634164,FALSE,0,"XLOC_001033","PRKACB","ENST00000610703.4","ENST00000610703.4","=","XLOC_001033",FALSE
"isoComp_00004162","geneComp_00000571","TCONS_00021712","XLOC_001033","T_minus","T_plus","PRKACB","unknown","unknown",5.61712614824503,7.42819475329003,3.80605754320002,0.254904419504128,0.0848870559477568,-0.96286959610761,,0.116892630531216,0.182836520343958,0.0509487407184736,0.0900766047528915,0.00975504934828804,-1.66170998396045,,0.0189833333333333,0.0244333333333333,0.0135333333333333,-0.0109,0.909049687617228,0.0399997471634164,FALSE,0,"XLOC_001033","PRKACB","PB.417.5","ENST00000614872.4","j","XLOC_001033",TRUE
"isoComp_00004164","geneComp_00000571","TCONS_00021715","XLOC_001033","T_minus","T_plus","PRKACB","unknown","unknown",5.61712614824503,7.42819475329003,3.80605754320002,0.254904419504128,0.0848870559477568,-0.96286959610761,,0.603217035666433,0.896910102598901,0.309523968733966,0.430874752960247,0.175808342920521,-1.50503539340494,,0.10305,0.122833333333333,0.0832666666666667,-0.0395666666666667,0.950488237811792,0.0399997471634164,FALSE,0,"XLOC_001033","PRKACB","PB.417.9","ENST00000614872.4","j","XLOC_001033",TRUE
"isoComp_00005091","geneComp_00000709","TCONS_00005874","XLOC_001285","T_minus","T_plus","CTTNBP2NL","unknown","unknown",7.23323083146648,7.56839489533746,6.8980667675955,0.848345349890408,0.06368885964418,-0.133610291004704,,5.93214162859127,6.98634260921963,4.87794064796291,0.616701794337423,0.0634035877512986,-0.517374172145401,,0.817816666666667,0.928333333333333,0.7073,-0.221033333333333,0.000771625932603552,0.000771625932603552,FALSE,2,"XLOC_001285","CTTNBP2NL","ENST00000271277.11","ENST00000271277.11","=","XLOC_001285",FALSE
"isoComp_00005092","geneComp_00000709","TCONS_00005875","XLOC_001285","T_minus","T_plus","CTTNBP2NL","unknown","unknown",7.23323083146648,7.56839489533746,6.8980667675955,0.848345349890408,0.06368885964418,-0.133610291004704,,0.293758462206644,0.213710351643187,0.373806572770102,0.0935921655273218,0.0844740300044244,0.778747403121514,,0.0401166666666667,0.0262,0.0540333333333333,0.0278333333333333,0.697595060823305,0.000771625932603552,,0,"XLOC_001285","CTTNBP2NL","ENST00000441739.1","ENST00000441739.1","=","XLOC_001285",FALSE
"isoComp_00005094","geneComp_00000709","TCONS_00005877","XLOC_001285","T_minus","T_plus","CTTNBP2NL","unknown","unknown",7.23323083146648,7.56839489533746,6.8980667675955,0.848345349890408,0.06368885964418,-0.133610291004704,,0.193627433098065,0.132116335516638,0.255138530679491,0.0431666015333967,0.0941941280694272,0.899673947724008,,0.0270833333333333,0.0169333333333333,0.0372333333333333,0.0203,0.784336661894409,0.000771625932603552,FALSE,0,"XLOC_001285","CTTNBP2NL","ENST00000607039.1","ENST00000607039.1","=","XLOC_001285",FALSE
"isoComp_00005095","geneComp_00000709","TCONS_00021809","XLOC_001285","T_minus","T_plus","CTTNBP2NL","unknown","unknown",7.23323083146648,7.56839489533746,6.8980667675955,0.848345349890408,0.06368885964418,-0.133610291004704,,0.103399916620994,0,0.206799833241988,0,0.145974677874894,4.43829174188796,,0.0148166666666667,0,0.0296333333333333,0.0296333333333333,0.148124604739794,0.000771625932603552,FALSE,1,"XLOC_001285","CTTNBP2NL","PB.543.5","ENST00000271277.11","c","XLOC_001285",TRUE
"isoComp_00005098","geneComp_00000709","TCONS_00025027","XLOC_001285","T_minus","T_plus","CTTNBP2NL","unknown","unknown",7.23323083146648,7.56839489533746,6.8980667675955,0.848345349890408,0.06368885964418,-0.133610291004704,,0.643899627253684,0.162855384262464,1.1249438702449,0.162855384262464,0.105346468815151,2.71498350155328,,0.09055,0.018,0.1631,0.1451,0.115038340861193,0.000771625932603552,TRUE,1,"XLOC_001285","CTTNBP2NL","PB.935.7","ENST00000271277.11","j","XLOC_001285",TRUE
"isoComp_00005874","geneComp_00000847","TCONS_00006661","XLOC_001509","T_minus","T_plus","ADAMTSL4","unknown","unknown",18.3702404107265,22.5326909916033,14.2077898298496,2.76013077636713,0.580888969195228,-0.664962530865118,,0.191588660200602,0.200679944823408,0.182497375577797,0.101866383987357,0.105797839856169,-0.130214209876474,,0.0108166666666667,0.00933333333333333,0.0123,0.00296666666666667,0.988404390870783,0.00195455045014198,TRUE,0,"XLOC_001509","ADAMTSL4","ENST00000369039.9","ENST00000369039.9","=","XLOC_001509",FALSE
"isoComp_00005875","geneComp_00000847","TCONS_00006662","XLOC_001509","T_minus","T_plus","ADAMTSL4","unknown","unknown",18.3702404107265,22.5326909916033,14.2077898298496,2.76013077636713,0.580888969195228,-0.664962530865118,,1.11049331141859,1.23841696721427,0.982569655622905,0.204013008360467,0.290112237569755,-0.330859615126172,,0.0610333333333333,0.0543333333333333,0.0677333333333333,0.0134,0.913322340709172,0.00195455045014198,FALSE,0,"XLOC_001509","ADAMTSL4","ENST00000369041.9","ENST00000369041.9","=","XLOC_001509",FALSE
"isoComp_00005876","geneComp_00000847","TCONS_00006663","XLOC_001509","T_minus","T_plus","ADAMTSL4","unknown","unknown",18.3702404107265,22.5326909916033,14.2077898298496,2.76013077636713,0.580888969195228,-0.664962530865118,,7.72772394751421,8.23693724652881,7.2185106484996,0.409660352040415,0.108797422472681,-0.190160002634663,,0.441166666666667,0.372933333333333,0.5094,0.136466666666667,0.0412206418922256,0.00195455045014198,FALSE,0,"XLOC_001509","ADAMTSL4","ENST00000271643.9","ENST00000271643.9","=","XLOC_001509",FALSE
